"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:4W3eH4QXRYXSdHJGtLa1zt","I Do (Eurovision Mix)","spotify:artist:6ZgstfsP7EpATFq4Z2iGDO","Fabrizio Faniello","spotify:album:6rWSBIA6hZxvqkdI2Gsjqd","I Do","spotify:artist:6ZgstfsP7EpATFq4Z2iGDO","Fabrizio Faniello","2006-03-22","https://i.scdn.co/image/ab67616d0000b273d10a247c39a7e991f24abfaa","1","1","177360","","false","0","DEZ070600132","spotify:user:koen_verhulst","2018-03-23T11:26:33Z","eurovision,maltese pop","0.536","0.984","10","-3.214","1","0.0742","0.0877","0","0.23","0.5","135.967","4"
"spotify:track:67M9GPx6rvTO6zjrzVhEzr","High - MGP-version","spotify:artist:5WsqeRMs5R4MNrwqj9uNUq","Knut Anders Sørum","spotify:album:2LP1TOXfyocVjVp7obcNTs","High","spotify:artist:5WsqeRMs5R4MNrwqj9uNUq","Knut Anders Sørum","2004","https://i.scdn.co/image/ab67616d0000b27373196bf4fd0660c5bf428724","1","1","185533","https://p.scdn.co/mp3-preview/95fc6993bb8db754b40dcfbf37351082ae8c4dbb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","NOAGW1300020","spotify:user:koen_verhulst","2019-06-02T20:42:48Z","","0.525","0.713","1","-8.787","1","0.0282","0.00175","0","0.116","0.315","93.714","4"
"spotify:track:7h3zWJgsS0ANHR5TbU3CIH","Hello From Mars","spotify:artist:6UmbNfzCSIj3EBqAwqlJIR","F.L.Y","spotify:album:66BZKfZt1VZhVWkV61Et9U","Hello from Mars","spotify:artist:6UmbNfzCSIj3EBqAwqlJIR","F.L.Y","2014-07-17","https://i.scdn.co/image/ab67616d0000b273239fbf4aa9c8a7bd41d44ab0","1","1","178466","https://p.scdn.co/mp3-preview/61837f84e9886db1a13320e3ea0ed176bb9d3b46?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","LVA100300018","spotify:user:koen_verhulst","2019-06-02T21:21:31Z","","0.544","0.692","0","-4.231","1","0.0298","0.0158","0","0.101","0.328","131.999","4"
"spotify:track:7nTUoVkGcpw5XLQm8BXAwb","Antes do Adeus","spotify:artist:051QN9Ph6lFFJXU3HhxUVd","Célia Lawson","spotify:album:3VmBOE1SlqmmNIEfh9qYdz","First","spotify:artist:051QN9Ph6lFFJXU3HhxUVd","Célia Lawson","1997-05-07","https://i.scdn.co/image/ab67616d0000b273ab35e488477b853368eff992","1","13","172106","https://p.scdn.co/mp3-preview/ec6be3376adea7de22b1fc655daae88b2673be5c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","USA371559071","spotify:user:koen_verhulst","2019-06-05T17:19:56Z","classic eurovision","0.577","0.446","5","-9.808","1","0.0249","0.54","0","0.235","0.479","80.011","4"
"spotify:track:5YXG7ZXvVAzT7yxT5EUp3C","San Francisco","spotify:artist:3JS43Ai7WHUajLPtWxd8JW","Tor Endresen","spotify:album:3sDbRTghNFnZ1645MuN8X7","De Aller Beste","spotify:artist:3JS43Ai7WHUajLPtWxd8JW","Tor Endresen","2002-01-01","https://i.scdn.co/image/ab67616d0000b27398509862f7848f1226f9d5c1","1","1","182893","https://p.scdn.co/mp3-preview/b7c4990b1b77f047ef31c360821baea7ac7e3ef8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","FR2X41559055","spotify:user:koen_verhulst","2019-06-05T17:22:48Z","classic norwegian pop","0.602","0.833","2","-2.939","1","0.0274","0.00812","0","0.157","0.513","135.99","4"
"spotify:track:0KBS6MmhnlB2i1AjcYiDlN","Rockstars","spotify:artist:7B6Uk58O2DVfg1xZPKEp4n","Malik Harris","spotify:album:17ELSBzLZLgQHlt5QGBWgh","Rockstars","spotify:artist:7B6Uk58O2DVfg1xZPKEp4n","Malik Harris","2022-02-04","https://i.scdn.co/image/ab67616d0000b2734e8ae6088d5484e2a67c8bf9","1","1","179706","https://p.scdn.co/mp3-preview/230a8a67c385a9b44f1d2689717b4647511f3f27?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","DEUM72200294","spotify:user:koen_verhulst","2022-03-23T20:06:06Z","","0.648","0.639","7","-6.429","1","0.23","0.453","0","0.38","0.521","81.004","4"
"spotify:track:2wmO5hhuw4Au0IwSUGLqLh","I Don't Feel Hate","spotify:artist:58E6TLHwF0cHdkrLd5iNRh","Jendrik","spotify:album:7jLvNAEap7DWqC6W5GC6nH","I Don't Feel Hate","spotify:artist:58E6TLHwF0cHdkrLd5iNRh","Jendrik","2021-02-25","https://i.scdn.co/image/ab67616d0000b27324e975be89df15475ce042dd","1","1","176996","","false","0","DEUM72100622","spotify:user:koen_verhulst","2021-02-25T11:56:27Z","","0.827","0.837","5","-5.322","0","0.214","0.19","0.00000972","0.0346","0.752","113.889","4"
"spotify:track:4AShR4usxlAsDxFAUMZMrM","Sister","spotify:artist:0tU5A3tDcOew6YeqCkBgEw","S!sters","spotify:album:5D79HnB1T68tuqgjT2fasn","Sister","spotify:artist:0tU5A3tDcOew6YeqCkBgEw","S!sters","2019-02-22","https://i.scdn.co/image/ab67616d0000b273152ab31758a382b9ccc5d656","1","1","180000","https://p.scdn.co/mp3-preview/415e7ba20489ff3dfb06b8adccbff7a2779c0973?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","DECE71900077","spotify:user:koen_verhulst","2019-02-22T21:37:55Z","","0.551","0.445","0","-9.134","1","0.0392","0.309","0","0.0596","0.221","71.028","4"
"spotify:track:0JGbU6NlewrskD138Wq04b","Monsters","spotify:artist:2OsS8RgsvMnTgDsbWVzzPn","Saara Aalto","spotify:album:3glqvX58NEoX9D7Y60N429","Monsters","spotify:artist:2OsS8RgsvMnTgDsbWVzzPn","Saara Aalto","2018-02-09","https://i.scdn.co/image/ab67616d0000b2739415c345b03e6c86924a4483","1","1","180586","https://p.scdn.co/mp3-preview/a230d19f4ff18e12ee4e58bc0e75f1b7e06740fe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","FIWMA1800025","spotify:user:koen_verhulst","2018-03-03T23:54:09Z","eurovision,finnish idol pop","0.581","0.731","0","-4.482","0","0.0387","0.0103","0","0.0602","0.272","121.931","4"
"spotify:track:5DV2xw1HKMY5g1o9arIQE0","Perfect Life - ESC Version","spotify:artist:3AMWkkeLQXQdNw4cNwgtBB","Levina","spotify:album:5emdegtcXZvj16Pw1ZBd93","Unexpected","spotify:artist:3AMWkkeLQXQdNw4cNwgtBB","Levina","2017-04-28","https://i.scdn.co/image/ab67616d0000b2734ec015dd51b50c1f6fd1d290","1","3","184666","https://p.scdn.co/mp3-preview/71b8f02f937a8231cb0c8dacd574f2f845f6d7a4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","DEE861700287","spotify:user:koen_verhulst","2017-12-31T12:33:26Z","eurovision","0.804","0.781","0","-4.548","0","0.0556","0.544","0","0.129","0.53","124.017","4"
"spotify:track:1rjlAtGiXwrJE8Tpj4lZ40","I Stand","spotify:artist:1hP5sHxrXXIEoobF4EGcie","Gabriela Gunčíková","spotify:album:0kYXFs9hXaUUHI6SbCmyTe","I Stand","spotify:artist:1hP5sHxrXXIEoobF4EGcie","Gabriela Gunčíková","2016-03-12","https://i.scdn.co/image/ab67616d0000b2736ff41da47d66aef276dadbe7","1","1","180000","https://p.scdn.co/mp3-preview/bf71f3dd96288c2b28678b89492a76a46b94ff1a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","SEVWC1600201","spotify:user:koen_verhulst","2017-06-22T17:35:27Z","czech pop,eurovision","0.17","0.588","7","-5.812","0","0.0363","0.0047","0.000302","0.306","0.169","205.008","3"
"spotify:track:4khNyfoM49usoXWeW8KpL0","N'oubliez pas","spotify:artist:55BER7HKsp5yueDQii87bA","Lisa Angell","spotify:album:1Z1LqZpPFigUoOVnMqS5rz","Lisa Angell","spotify:artist:55BER7HKsp5yueDQii87bA","Lisa Angell","2015-05-11","https://i.scdn.co/image/ab67616d0000b27395d99a2225e8b882e0e51ae6","1","1","182026","https://p.scdn.co/mp3-preview/b3279ef1fb451fc46650f2e46001faa555cfa855?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","FRZ051500076","spotify:user:koen_verhulst","2017-09-18T21:16:18Z","french pop","0.54","0.513","9","-5.835","0","0.029","0.755","0","0.102","0.212","126.16","4"
"spotify:track:2Z7hewbsty1juz2S1qltoV","Round And Round - Eurovision 2014 - Slovenia","spotify:artist:5Y33wVvAj3CyUS8ZHmEchY","Tinkara Kovač","spotify:album:2ChBXM2MXu0Kvmkq9gAbXm","Eurovision Song Contest 2014 Copenhagen","spotify:artist:1hR7zkBdCWgRvMZZS485OR","Eurovision Song Contest","2014-01-01","https://i.scdn.co/image/ab67616d0000b273f2cf33e1737ca6354098a1bd","2","16","182280","","false","0","DK2DY1400062","spotify:user:koen_verhulst","2017-06-22T17:33:04Z","slovenian pop,slovenian rock","0.529","0.677","8","-4.759","1","0.0294","0.0195","0","0.205","0.323","120.008","4"
"spotify:track:3c7ZuQpaivW9f4sQVOvfeU","Contigo hasta el final","spotify:artist:2BObknRAxgoXmrf6MkO7VR","El Sueño de Morfeo","spotify:album:1wz3bQQ8ETN8k3vd9GJPLS","Todos tenemos un sueño","spotify:artist:2BObknRAxgoXmrf6MkO7VR","El Sueño de Morfeo","2013-05-07","https://i.scdn.co/image/ab67616d0000b27339cf57c4d911db44ee303f12","1","9","185593","https://p.scdn.co/mp3-preview/de9b5880e0bb961ba9fc7f45bd7e371db546168b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","ES5151300393","spotify:user:koen_verhulst","2018-06-24T22:39:28Z","latin arena pop,latin pop,spanish pop,spanish pop rock","0.457","0.549","8","-7.125","1","0.0325","0.0263","0.000377","0.077","0.28","151.857","4"
"spotify:track:2YT8DxXAksXu9o6RDhPyxw","Love Will Set You Free - Eurovision 2012 - United Kingdom","spotify:artist:17XXKfRBMCWvLrqGoNkJXm","Engelbert Humperdinck","spotify:album:2UE3tKGVgWynhCjndrHTaO","Eurovision Song Contest - Baku 2012","spotify:artist:1hR7zkBdCWgRvMZZS485OR","Eurovision Song Contest","2012-01-01","https://i.scdn.co/image/ab67616d0000b273355998c79d390fade50f53b7","1","16","177653","","false","0","GB4AA1200169","spotify:user:koen_verhulst","2018-06-03T18:45:51Z","adult standards,lounge","0.463","0.304","2","-8.143","0","0.0291","0.863","0","0.114","0.225","120.152","3"
"spotify:track:1b0OoO5FpkccsaIxFuNJO4","In Love For A While - Radio Version","spotify:artist:6sRFCFH0UWtnfvKtzZk42X","Anna Rossinelli","spotify:album:6XBUTxn26k4mIZeG0PEXwx","In Love For A While","spotify:artist:6sRFCFH0UWtnfvKtzZk42X","Anna Rossinelli","2011-01-07","https://i.scdn.co/image/ab67616d0000b2739e6fa5cce3f4ec0253eaba64","1","1","168949","","false","0","CH5731100029","spotify:user:koen_verhulst","2018-03-23T11:12:43Z","eurovision,swiss indie,swiss pop","0.761","0.398","9","-6.472","1","0.0375","0.251","0","0.0976","0.652","127.919","4"
"spotify:track:5UTkoeLEHv0zPy6XtKsCZK","Lose Control - Radio Edit","spotify:artist:4Ud558Fulcd3W93W1R00MF","Waldo's People","spotify:album:4kPcGDcM4XObeNl8yylhyR","Paranoid","spotify:artist:4Ud558Fulcd3W93W1R00MF","Waldo's People","2009-01-29","https://i.scdn.co/image/ab67616d0000b27399963dc84308038e9dcadd3e","1","2","178226","https://p.scdn.co/mp3-preview/d482170d622f357568887d6d4be620766b465e5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","FI2MW0800004","spotify:user:koen_verhulst","2019-04-09T20:01:01Z","bubblegum dance,eurodance","0.556","0.959","7","-4.495","1","0.0572","0.00154","0.232","0.258","0.881","138.011","4"
"spotify:track:3hxqRp4OhlLVIFB2yi0rLq","Lass ihn","spotify:artist:5oQhklQY30bXnAhYP6czOS","Gunvor","spotify:album:0npSSq9gLJ7a43j9VrdIf7","Best of Gunvor 15 Years from A to Z","spotify:artist:5oQhklQY30bXnAhYP6czOS","Gunvor","2014-05-24","https://i.scdn.co/image/ab67616d0000b273bb551ac776bd4fb6cfc55a73","1","14","176706","https://p.scdn.co/mp3-preview/6f5cde93843374ace7a6638eb933b1ccf73654b3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","CH6540869295","spotify:user:koen_verhulst","2019-06-05T15:39:54Z","","0.5","0.803","11","-6.166","0","0.0862","0.355","0","0.126","0.486","149.975","4"
"spotify:track:5Dmq7XPXXcATuJnSOj8UrT","Embers","spotify:artist:4iaTgZRy5aVnImDyRJn61n","James Newman","spotify:album:1bqMVwx0B9ALlFQvDcFNLK","Embers","spotify:artist:4iaTgZRy5aVnImDyRJn61n","James Newman","2021-03-11","https://i.scdn.co/image/ab67616d0000b27368b0ee2ca30a84efbd40fbd2","1","1","175914","https://p.scdn.co/mp3-preview/7c0904823781fa09a2cbc7afd8527f21a794dd0b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","GB5KW2100571","spotify:user:koen_verhulst","2021-03-11T12:10:17Z","","0.678","0.819","6","-4.646","1","0.0577","0.00283","0.00000267","0.112","0.722","125.968","4"
"spotify:track:1FzgkZZlbpBh75tPKso4hu","Bigger Than Us","spotify:artist:5QclwTG2aoAwoeBBphkegt","Michael Rice","spotify:album:2Wf6sL4vhOzkah81pQebz0","Bigger Than Us","spotify:artist:5QclwTG2aoAwoeBBphkegt","Michael Rice","2019-03-08","https://i.scdn.co/image/ab67616d0000b2730ca915ecc180a0a0f3558878","1","1","178098","","false","0","NL1AP1915371","spotify:user:koen_verhulst","2019-03-09T13:11:17Z","","0.519","0.545","0","-8.124","1","0.0345","0.0146","0","0.0861","0.568","82.025","4"
"spotify:track:6OuxT3FPHvfoJ0zAypjCdE","O Jardim","spotify:artist:4mgrIhoYnm5QMXkDHhPaDJ, spotify:artist:2oiBFya19iAwi0SCaltq1F","Cláudia Pascoal, Isaura","spotify:album:3wJKUfPtkLUsLrXTBcfNNW","O Jardim","spotify:artist:4mgrIhoYnm5QMXkDHhPaDJ","Cláudia Pascoal","2018-03-09","https://i.scdn.co/image/ab67616d0000b273b8f3aed5e040e38c37204409","1","1","158417","","false","0","PTUM71800059","spotify:user:koen_verhulst","2018-03-09T08:01:50Z","portuguese pop,portuguese indie","0.503","0.314","10","-10.411","1","0.0361","0.843","0.00000834","0.275","0.0967","120.422","4"
"spotify:track:69GGwFdMsJZtGQg1JX6Aep","Do It for Your Lover - Eurovision 2017","spotify:artist:2JPHexLGEM1hT0Jli8rztQ","Manel Navarro","spotify:album:0nezjUYmF996Uge19js69Y","Do It for Your Lover","spotify:artist:2JPHexLGEM1hT0Jli8rztQ","Manel Navarro","2017-04-28","https://i.scdn.co/image/ab67616d0000b27302bcf5a92d403a6a274ab51f","1","4","182973","https://p.scdn.co/mp3-preview/56d7534ef1e5b68eb16090225871da873626696f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","ES5021700070","spotify:user:koen_verhulst","2019-04-08T15:49:08Z","eurovision","0.661","0.785","7","-3.875","1","0.0532","0.0137","0.00000665","0.12","0.891","169.922","4"
"spotify:track:5CWfw2pmSmF5tjRw8bItvU","Ghost","spotify:artist:1AP8eVUPljftzUgX7d3sGE","Jamie-Lee","spotify:album:7ecVhm5IkfHrCrqkKVnhbV","Ghost","spotify:artist:6iahnWVOetgvp8wYJ8JxIv","Jamie-Lee Kriewitz","2016-02-19","https://i.scdn.co/image/ab67616d0000b273811c116e2c88c7cf9ea9d331","1","1","232946","","false","0","DEUM71503724","spotify:user:koen_verhulst","2017-06-22T17:35:39Z","","0.277","0.585","10","-6.699","0","0.0413","0.34","0","0.0653","0.242","80.094","4"
"spotify:track:69lMeHeBoAkekQZROdMam2","I Am Yours","spotify:artist:49fUvnsMssQdAWBo7VoKQK","The Makemakes","spotify:album:0FjydVX6N3fiptIJjwnOuI","I Am Yours","spotify:artist:49fUvnsMssQdAWBo7VoKQK","The Makemakes","2015-03-05","https://i.scdn.co/image/ab67616d0000b273beb049a1dca8beacfdc07ac3","1","1","180714","https://p.scdn.co/mp3-preview/16112328a4913dca19faa945e2f9e764b9d51d44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","ATE501500801","spotify:user:koen_verhulst","2019-04-08T13:45:19Z","austrian pop,eurovision","0.52","0.499","1","-5.716","1","0.025","0.309","0.00000301","0.104","0.245","82.793","4"
"spotify:track:5XikhFoJEvwYWEcZbeYEeQ","Moustache - Eurovision 2014 - France","spotify:artist:2hJPfJfj1VpL2AJvelxxzx","Twin Twin","spotify:album:2ChBXM2MXu0Kvmkq9gAbXm","Eurovision Song Contest 2014 Copenhagen","spotify:artist:1hR7zkBdCWgRvMZZS485OR","Eurovision Song Contest","2014-01-01","https://i.scdn.co/image/ab67616d0000b273f2cf33e1737ca6354098a1bd","1","13","171226","","false","0","DK2DY1400058","spotify:user:koen_verhulst","2018-06-03T19:12:50Z","","0.685","0.846","3","-8.026","0","0.0419","0.00978","0.0000108","0.0996","0.849","127.987","4"
"spotify:track:5PmYbatwMGlwR312TX4ki3","Cry Baby","spotify:artist:4fUoc6Qd6emrChaXSkS91n","Jemini","spotify:album:0fc52XwJ4TflCvJaY4gbyQ","Cry Baby","spotify:artist:4fUoc6Qd6emrChaXSkS91n","Jemini","2003","https://i.scdn.co/image/ab67616d0000b27329c5525dffc03bb9519dc114","1","1","176093","https://p.scdn.co/mp3-preview/f850f6a39e89c930c184922b4c4f10e56a38d0b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","GBLFP1589996","spotify:user:koen_verhulst","2018-06-23T21:32:34Z","","0.723","0.793","2","-6.957","0","0.0288","0.0212","0.0000375","0.0633","0.971","126.003","4"
"spotify:track:2EMatUZHGgDWHCTysxZ8nP","Stay","spotify:artist:1czepF3cDe6w7pWOJQDSvL","Tooji","spotify:album:45NihwUOdx8NrcT8nhBbyV","Stay","spotify:artist:1czepF3cDe6w7pWOJQDSvL","Tooji","2012-01-16","https://i.scdn.co/image/ab67616d0000b27399616c51a498d8b09710bdb4","1","1","179146","","false","0","NO2D81152013","spotify:user:koen_verhulst","2018-03-23T11:13:19Z","eurovision","0.607","0.905","5","-3.085","0","0.107","0.00462","0","0.0826","0.589","127.011","4"
"spotify:track:0ViX8UyyTD13xouZSGIRa1","Only Love Survives - Eurovision 2013 - Ireland","spotify:artist:4K3niUvQ8hvl8MP9H9J2hT","Ryan Dolan","spotify:album:2POEH9Th3qW3JllH7jszrw","Eurovision Song Contest - Malmö 2013 (Bonus Version)","spotify:artist:1hR7zkBdCWgRvMZZS485OR","Eurovision Song Contest","2013","https://i.scdn.co/image/ab67616d0000b2738713bd66c2f1b1da138625ec","2","1","180013","","false","0","UK2CQ1300001","spotify:user:koen_verhulst","2019-04-08T21:24:16Z","channel pop,eurovision","0.527","0.834","8","-5.203","1","0.064","0.00576","0","0.191","0.382","127.99","4"
"spotify:track:7Jw44GPatR76FwBwVIqdcg","Black Smoke","spotify:artist:0hOMQC0tbEavntdsulLMGN","Ann Sophie","spotify:album:2Y77HDiiXzStkfm8PyrsAq","Silver Into Gold","spotify:artist:0hOMQC0tbEavntdsulLMGN","Ann Sophie","2015-04-24","https://i.scdn.co/image/ab67616d0000b27333aed4e1b535499ef05b22fc","1","1","192919","https://p.scdn.co/mp3-preview/a90639873fceb3343ec060e3a8feb060f0173b4d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","DEUM71500465","spotify:user:koen_verhulst","2017-06-22T17:27:00Z","eurovision","0.608","0.857","1","-4.464","1","0.0899","0.00321","0.0000825","0.149","0.811","172.033","4"
"spotify:track:0er8krd7cEtPxVEEv0ZEHi","Guilty Pleasure","spotify:artist:5OMMsMMYPBG3HvYrzq3rq4","Mia Dimšić","spotify:album:51AJP5FBi2saVW75xWp1Sj","Guilty Pleasure","spotify:artist:5OMMsMMYPBG3HvYrzq3rq4","Mia Dimšić","2022-02-20","https://i.scdn.co/image/ab67616d0000b273d80a8e8cc95b2bfe8cff7e71","1","1","182510","https://p.scdn.co/mp3-preview/9e41356b405c21ca350f4f28e7b6ec95350f1d30?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","HRA042200177","spotify:user:koen_verhulst","2022-02-21T08:57:37Z","croatian pop","0.529","0.587","5","-7.487","1","0.0609","0.12","0","0.142","0.513","83.905","4"
"spotify:track:7MM3U3OPSbr5aYh36DTZAE","Tick-Tock - Dora Version","spotify:artist:7p1rrHdKESuF36QaqDSAtd","Albina","spotify:album:4fdcWSScGNBkIP1wX2Ulu7","Tick-Tock","spotify:artist:7p1rrHdKESuF36QaqDSAtd","Albina","2021-02-13","https://i.scdn.co/image/ab67616d0000b273891d3107abc206b924159045","1","2","180000","https://p.scdn.co/mp3-preview/3c82269835774d26c2efa8a85e7b025459a61cb1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","ATUM72000270","spotify:user:koen_verhulst","2021-02-13T21:23:52Z","eurovision","0.766","0.73","4","-5.46","0","0.0363","0.0576","0.000258","0.325","0.756","125.999","4"
"spotify:track:39eYn0el1oFv3btrhTX74G","Fire Of Love (Pali Się)","spotify:artist:6w79TLiOorVtyvGHMUrOo0","Tulia","spotify:album:1IbCm1ZZhSRMO0WdlyFmCO","Fire Of Love (Pali Się)","spotify:artist:6w79TLiOorVtyvGHMUrOo0","Tulia","2019-03-08","https://i.scdn.co/image/ab67616d0000b273e887793e006530bc95c81507","1","1","165846","https://p.scdn.co/mp3-preview/3f5589879ee34014d3d186bddc541bdfe75a46f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","PLUM71900167","spotify:user:koen_verhulst","2019-03-08T16:34:22Z","polish folk","0.589","0.783","9","-3.649","1","0.0313","0.021","0.209","0.644","0.777","95.994","4"
"spotify:track:1P5JWcZw3zATCqSKMdHLKv","X My Heart","spotify:artist:6HPrUKJ1z6VlvuCurSY4lb","AYS","spotify:album:5LC8SPepjuoPYr1Ii7SCm0","X My Heart","spotify:artist:6HPrUKJ1z6VlvuCurSY4lb","AYS","2018-03-17","https://i.scdn.co/image/ab67616d0000b273a54389ee80cd41a17132c066","1","1","181816","https://p.scdn.co/mp3-preview/81aedb4561995763d7907f2e3cc9f998738f626b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","TCADN1872619","spotify:user:koen_verhulst","2018-03-18T19:17:56Z","eurovision","0.6","0.786","8","-6.616","1","0.0446","0.00313","0.00000244","0.125","0.27","119.891","4"
"spotify:track:1VlyOHFito6ioGEA26PZ3f","Keep The Faith","spotify:artist:7nePZoN6yrp5EA3W5piwO6","Tamara Gachechiladze","spotify:album:1ncAAyY9YZt33ThisiEAay","Keep The Faith","spotify:artist:7nePZoN6yrp5EA3W5piwO6","Tamara Gachechiladze","2017-03-29","https://i.scdn.co/image/ab67616d0000b273a16f2c483f4106f44040fecb","1","1","178433","","false","0","DKUM71700128","spotify:user:koen_verhulst","2018-03-23T11:13:53Z","eurovision","0.286","0.678","7","-5.635","0","0.0554","0.159","0","0.0933","0.158","131.8","4"
"spotify:track:2TkMAYzMLc3odxu0w1D73y","Ljubav je","spotify:artist:2KwNhgEX72hKEcxdWjAko4","Dalal Midhat i Deen ft.Ana Rucner i Jala","spotify:album:6L6fWf0o9AU06UbDmKzYc0","Ljubav je - remix","spotify:artist:2KwNhgEX72hKEcxdWjAko4","Dalal Midhat i Deen ft.Ana Rucner i Jala","2017-02-01","https://i.scdn.co/image/ab67616d0000b27394dc272f6e05a64fb1044a2e","1","1","181956","","false","0","SE5DA1600101","spotify:user:koen_verhulst","2017-09-16T12:41:59Z","","0.304","0.73","3","-5.63","1","0.115","0.343","0","0.0895","0.478","83.531","4"
"spotify:track:438rvMKzU8eMENdVxCI30n","I Want Your Love","spotify:artist:6vj36dINepZ0nmpbZhak5c","Eduard Romanyuta","spotify:album:6XQHnB9E1v9RY7Lmacnqak","I Want Your Love","spotify:artist:6vj36dINepZ0nmpbZhak5c","Eduard Romanyuta","2015-03-12","https://i.scdn.co/image/ab67616d0000b2735cd9d6db4465321a01d98378","1","1","180871","https://p.scdn.co/mp3-preview/cc10edebf18aa2ad649fb7aaaf18de310fbadeae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","UAR011400015","spotify:user:koen_verhulst","2018-03-23T11:15:55Z","eurovision,moldovan pop","0.445","0.812","8","-5.049","1","0.0431","0.0276","0","0.148","0.865","206.003","4"
"spotify:track:1oCkSYgHhVjetJyFXGy0jc","Quero Ser Tua - Eurovision 2014 - Portugal","spotify:artist:1P3MKqZMYmf7vyLXGdEtrt","Suzy","spotify:album:2ChBXM2MXu0Kvmkq9gAbXm","Eurovision Song Contest 2014 Copenhagen","spotify:artist:1hR7zkBdCWgRvMZZS485OR","Eurovision Song Contest","2014-01-01","https://i.scdn.co/image/ab67616d0000b273f2cf33e1737ca6354098a1bd","2","12","181853","","false","0","DK2DY1400094","spotify:user:koen_verhulst","2018-06-03T19:13:28Z","","0.746","0.918","0","-4.423","1","0.0467","0.153","0.000626","0.129","0.892","130.025","4"
"spotify:track:5ZccXZwWJzQl0VC7NvJXYa","Ljubav Je Svuda - Eurovision 2013 - Serbia","spotify:artist:5ZtTCcMtG1O4oUTY3N3Nr0","Moje 3","spotify:album:2POEH9Th3qW3JllH7jszrw","Eurovision Song Contest - Malmö 2013 (Bonus Version)","spotify:artist:1hR7zkBdCWgRvMZZS485OR","Eurovision Song Contest","2013","https://i.scdn.co/image/ab67616d0000b2738713bd66c2f1b1da138625ec","2","14","180986","","false","0","DKUM71300150","spotify:user:koen_verhulst","2019-04-10T20:01:23Z","","0.575","0.794","2","-3.222","0","0.0325","0.117","0","0.266","0.395","133.943","4"
"spotify:track:4jugenbPVVIY9CQfkRW1hX","Unbreakable","spotify:artist:5AucVceePL6A0UBnSyxAdB","Sinplus","spotify:album:6mG5X7dk1YLnEZqLtF21aL","Disinformation","spotify:artist:5AucVceePL6A0UBnSyxAdB","Sinplus","2012-05-18","https://i.scdn.co/image/ab67616d0000b2731f78a01493fb68c0d75759b3","1","2","185639","","false","0","DEA621200161","spotify:user:koen_verhulst","2018-05-15T22:23:36Z","eurovision,swiss rock","0.493","0.945","2","-2.717","1","0.0432","0.0108","0","0.0781","0.5","143.868","4"
"spotify:track:3jUmg6CcfuBE0WDFmyPfnH","One Life - Main Pass","spotify:artist:46fWy3iMs5Yhe7VdPHxIhJ","Glen Vella","spotify:album:4fYAVOKqT0Ht38GW2CAnI0","One Life","spotify:artist:46fWy3iMs5Yhe7VdPHxIhJ","Glen Vella","2011-03-23","https://i.scdn.co/image/ab67616d0000b273290f4856dcefd58ec8ff7b40","1","1","179213","https://p.scdn.co/mp3-preview/3a1dcbac9b9a6fb5f510b481ab9c8fb82cd08073?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","DEZ071100685","spotify:user:koen_verhulst","2018-04-01T20:06:17Z","maltese pop","0.695","0.901","9","-3.267","0","0.0828","0.0565","0","0.0741","0.305","136.933","4"
